object_id,object_name,supernova_type,band,phase_name,stage_index,alpha,alpha_radius,gap_base,duration_base,slope_base,curvature_base,gap_alpha,duration_alpha,slope_alpha,curvature_alpha,gap_response_norm,duration_response_norm,slope_response_norm,curvature_response_norm,structural_response,phase_persistence_score,boundary_role,support_regime_proxy,alpha_status,instability_flag
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,0.5,0.5,0.714,78.87,-0.03929006339,-1.927951229,0.357,39.435,-0.01964503169,-0.9639756145,0.3131578947,0.4990508732,0.5682406028,1.123955367,0.5288078153,0.6541044531,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,0.55,0.45,0.714,78.87,-0.03929006339,-1.927951229,0.3927,43.3785,-0.02160953486,-1.060373176,0.2818421053,0.4491457859,0.5114165425,1.01155983,0.4759270338,0.6775402693,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,0.6,0.4,0.714,78.87,-0.03929006339,-1.927951229,0.4284,47.322,-0.02357403803,-1.156770737,0.2505263158,0.3992406986,0.4545924822,0.8991642936,0.4230462523,0.702717848,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,0.65,0.35,0.714,78.87,-0.03929006339,-1.927951229,0.4641,51.2655,-0.0255385412,-1.253168299,0.2192105263,0.3493356112,0.397768422,0.7867687569,0.3701654707,0.7298388562,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,0.7,0.3,0.714,78.87,-0.03929006339,-1.927951229,0.4998,55.209,-0.02750304437,-1.34956586,0.1878947368,0.2994305239,0.3409443617,0.6743732202,0.3172846892,0.7591373438,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,0.75,0.25,0.714,78.87,-0.03929006339,-1.927951229,0.5355,59.1525,-0.02946754754,-1.445963422,0.1565789474,0.2495254366,0.2841203014,0.5619776835,0.2644039077,0.7908865149,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,0.8,0.2,0.714,78.87,-0.03929006339,-1.927951229,0.5712,63.096,-0.03143205071,-1.542360983,0.1252631579,0.1996203493,0.2272962411,0.4495821468,0.2115231261,0.8254072732,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,0.85,0.15,0.714,78.87,-0.03929006339,-1.927951229,0.6069,67.0395,-0.03339655388,-1.638758545,0.09394736842,0.149715262,0.1704721808,0.3371866101,0.1586423446,0.8630791069,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,0.9,0.1,0.714,78.87,-0.03929006339,-1.927951229,0.6426,70.983,-0.03536105705,-1.735156106,0.06263157895,0.09981017464,0.1136481206,0.2247910734,0.1057615631,0.9043540971,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,0.95,0.05,0.714,78.87,-0.03929006339,-1.927951229,0.6783,74.9265,-0.03732556022,-1.831553668,0.03131578947,0.04990508732,0.05682406028,0.1123955367,0.05288078153,0.9497751479,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,1,0,0.714,78.87,-0.03929006339,-1.927951229,0.714,78.87,-0.03929006339,-1.927951229,0,0,0,0,0,1,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,1.05,0.05,0.714,78.87,-0.03929006339,-1.927951229,0.7497,82.8135,-0.04125456656,-2.02434879,0.03131578947,0.04990508732,0.05682406028,0.1123955367,0.05288078153,0.9497751479,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,1.1,0.1,0.714,78.87,-0.03929006339,-1.927951229,0.7854,86.757,-0.04321906973,-2.120746352,0.06263157895,0.09981017464,0.1136481206,0.2247910734,0.1057615631,0.9043540971,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,1.15,0.15,0.714,78.87,-0.03929006339,-1.927951229,0.8211,90.7005,-0.0451835729,-2.217143913,0.09394736842,0.149715262,0.1704721808,0.3371866101,0.1586423446,0.8630791069,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,1.2,0.2,0.714,78.87,-0.03929006339,-1.927951229,0.8568,94.644,-0.04714807607,-2.313541475,0.1252631579,0.1996203493,0.2272962411,0.4495821468,0.2115231261,0.8254072732,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,1.25,0.25,0.714,78.87,-0.03929006339,-1.927951229,0.8925,98.5875,-0.04911257924,-2.409939036,0.1565789474,0.2495254366,0.2841203014,0.5619776835,0.2644039077,0.7908865149,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,1.3,0.3,0.714,78.87,-0.03929006339,-1.927951229,0.9282,102.531,-0.05107708241,-2.506336598,0.1878947368,0.2994305239,0.3409443617,0.6743732202,0.3172846892,0.7591373438,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,1.35,0.35,0.714,78.87,-0.03929006339,-1.927951229,0.9639,106.4745,-0.05304158558,-2.602734159,0.2192105263,0.3493356112,0.397768422,0.7867687569,0.3701654707,0.7298388562,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,1.4,0.4,0.714,78.87,-0.03929006339,-1.927951229,0.9996,110.418,-0.05500608875,-2.699131721,0.2505263158,0.3992406986,0.4545924822,0.8991642936,0.4230462523,0.702717848,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,1.45,0.45,0.714,78.87,-0.03929006339,-1.927951229,1.0353,114.3615,-0.05697059192,-2.795529282,0.2818421053,0.4491457859,0.5114165425,1.01155983,0.4759270338,0.6775402693,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,plateau_or_shoulder,4,1.5,0.5,0.714,78.87,-0.03929006339,-1.927951229,1.071,118.305,-0.05893509508,-2.891926844,0.3131578947,0.4990508732,0.5682406028,1.123955367,0.5288078153,0.6541044531,plateau_or_buffer_regime,recombination_plateau,valid,no
B_SN1987A,SN1987A,II Pec,R,break,5,0.5,0.5,0.88,98.58,-0.4362136489,-54.00989082,0.44,49.29,-0.2181068244,-27.00494541,0.3859649123,0.6237661352,6.308829394,31.4866402,6.010836244,0.1426363368,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,0.55,0.45,0.88,98.58,-0.4362136489,-54.00989082,0.484,54.219,-0.2399175069,-29.70543995,0.3473684211,0.5613895216,5.677946454,28.33797618,5.409752619,0.1560122612,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,0.6,0.4,0.88,98.58,-0.4362136489,-54.00989082,0.528,59.148,-0.2617281893,-32.40593449,0.3087719298,0.4990129081,5.047063515,25.18931216,4.808668995,0.1721564787,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,0.65,0.35,0.88,98.58,-0.4362136489,-54.00989082,0.572,64.077,-0.2835388718,-35.10642903,0.2701754386,0.4366362946,4.416180576,22.04064814,4.207585371,0.1920275769,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,0.7,0.3,0.88,98.58,-0.4362136489,-54.00989082,0.616,69.006,-0.3053495542,-37.80692357,0.2315789474,0.3742596811,3.785297636,18.89198412,3.606501746,0.2170844721,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,0.75,0.25,0.88,98.58,-0.4362136489,-54.00989082,0.66,73.935,-0.3271602367,-40.50741812,0.1929824561,0.3118830676,3.154414697,15.7433201,3.005418122,0.2496618254,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,0.8,0.2,0.88,98.58,-0.4362136489,-54.00989082,0.704,78.864,-0.3489709191,-43.20791266,0.1543859649,0.2495064541,2.523531758,12.59465608,2.404334498,0.2937431679,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,0.85,0.15,0.88,98.58,-0.4362136489,-54.00989082,0.748,83.793,-0.3707816016,-45.9084072,0.1157894737,0.1871298405,1.892648818,9.445992059,1.803250873,0.3567286858,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,R,break,5,0.9,0.1,0.88,98.58,-0.4362136489,-54.00989082,0.792,88.722,-0.392592284,-48.60890174,0.07719298246,0.124753227,1.261765879,6.297328039,1.202167249,0.4540981166,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,R,break,5,0.95,0.05,0.88,98.58,-0.4362136489,-54.00989082,0.836,93.651,-0.4144029665,-51.30939628,0.03859649123,0.06237661352,0.6308829394,3.14866402,0.6010836244,0.6245769957,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,R,break,5,1,0,0.88,98.58,-0.4362136489,-54.00989082,0.88,98.58,-0.4362136489,-54.00989082,0,0,0,0,0,1,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,R,break,5,1.05,0.05,0.88,98.58,-0.4362136489,-54.00989082,0.924,103.509,-0.4580243313,-56.71038536,0.03859649123,0.06237661352,0.6308829394,3.14866402,0.6010836244,0.6245769957,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,R,break,5,1.1,0.1,0.88,98.58,-0.4362136489,-54.00989082,0.968,108.438,-0.4798350138,-59.4108799,0.07719298246,0.124753227,1.261765879,6.297328039,1.202167249,0.4540981166,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,R,break,5,1.15,0.15,0.88,98.58,-0.4362136489,-54.00989082,1.012,113.367,-0.5016456962,-62.11137444,0.1157894737,0.1871298405,1.892648818,9.445992059,1.803250873,0.3567286858,transition_break,ambiguous,valid,no
B_SN1987A,SN1987A,II Pec,R,break,5,1.2,0.2,0.88,98.58,-0.4362136489,-54.00989082,1.056,118.296,-0.5234563787,-64.81186898,0.1543859649,0.2495064541,2.523531758,12.59465608,2.404334498,0.2937431679,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,1.25,0.25,0.88,98.58,-0.4362136489,-54.00989082,1.1,123.225,-0.5452670611,-67.51236352,0.1929824561,0.3118830676,3.154414697,15.7433201,3.005418122,0.2496618254,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,1.3,0.3,0.88,98.58,-0.4362136489,-54.00989082,1.144,128.154,-0.5670777436,-70.21285807,0.2315789474,0.3742596811,3.785297636,18.89198412,3.606501746,0.2170844721,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,1.35,0.35,0.88,98.58,-0.4362136489,-54.00989082,1.188,133.083,-0.588888426,-72.91335261,0.2701754386,0.4366362946,4.416180576,22.04064814,4.207585371,0.1920275769,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,1.4,0.4,0.88,98.58,-0.4362136489,-54.00989082,1.232,138.012,-0.6106991085,-75.61384715,0.3087719298,0.4990129081,5.047063515,25.18931216,4.808668995,0.1721564787,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,1.45,0.45,0.88,98.58,-0.4362136489,-54.00989082,1.276,142.941,-0.6325097909,-78.31434169,0.3473684211,0.5613895216,5.677946454,28.33797618,5.409752619,0.1560122612,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,break,5,1.5,0.5,0.88,98.58,-0.4362136489,-54.00989082,1.32,147.87,-0.6543204733,-81.01483623,0.3859649123,0.6237661352,6.308829394,31.4866402,6.010836244,0.1426363368,transition_break,ambiguous,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,0.5,0.5,6.01,378.35,-0.2015575332,-27.17827566,3.005,189.175,-0.1007787666,-13.58913783,2.635964912,2.394014174,2.915067177,15.84436802,4.586505496,0.1790027774,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,0.55,0.45,6.01,378.35,-0.2015575332,-27.17827566,3.3055,208.0925,-0.1108566433,-14.94805161,2.372368421,2.154612756,2.623560459,14.25993122,4.127854947,0.1950133166,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,0.6,0.4,6.01,378.35,-0.2015575332,-27.17827566,3.606,227.01,-0.1209345199,-16.3069654,2.10877193,1.915211339,2.332053741,12.67549442,3.669204397,0.2141692492,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,0.65,0.35,6.01,378.35,-0.2015575332,-27.17827566,3.9065,245.9275,-0.1310123966,-17.66587918,1.845175439,1.675809922,2.040547024,11.09105761,3.210553847,0.237498447,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,0.7,0.3,6.01,378.35,-0.2015575332,-27.17827566,4.207,264.845,-0.1410902732,-19.02479296,1.581578947,1.436408504,1.749040306,9.506620812,2.751903298,0.2665313897,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,0.75,0.25,6.01,378.35,-0.2015575332,-27.17827566,4.5075,283.7625,-0.1511681499,-20.38370675,1.317982456,1.197007087,1.457533588,7.92218401,2.293252748,0.3036511548,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,0.8,0.2,6.01,378.35,-0.2015575332,-27.17827566,4.808,302.68,-0.1612460266,-21.74262053,1.054385965,0.9576056695,1.166026871,6.337747208,1.834602199,0.3527831879,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,0.85,0.15,6.01,378.35,-0.2015575332,-27.17827566,5.1085,321.5975,-0.1713239032,-23.10153431,0.7907894737,0.7182042521,0.8745201531,4.753310406,1.375951649,0.4208839858,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,0.9,0.1,6.01,378.35,-0.2015575332,-27.17827566,5.409,340.515,-0.1814017799,-24.46044809,0.5271929825,0.4788028347,0.5830134354,3.168873604,0.9173010993,0.5215664876,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,0.95,0.05,6.01,378.35,-0.2015575332,-27.17827566,5.7095,359.4325,-0.1914796565,-25.81936188,0.2635964912,0.2394014174,0.2915067177,1.584436802,0.4586505496,0.6855651617,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,1,0,6.01,378.35,-0.2015575332,-27.17827566,6.01,378.35,-0.2015575332,-27.17827566,0,0,0,0,0,1,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,1.05,0.05,6.01,378.35,-0.2015575332,-27.17827566,6.3105,397.2675,-0.2116354099,-28.53718944,0.2635964912,0.2394014174,0.2915067177,1.584436802,0.4586505496,0.6855651617,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,1.1,0.1,6.01,378.35,-0.2015575332,-27.17827566,6.611,416.185,-0.2217132865,-29.89610323,0.5271929825,0.4788028347,0.5830134354,3.168873604,0.9173010993,0.5215664876,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,1.15,0.15,6.01,378.35,-0.2015575332,-27.17827566,6.9115,435.1025,-0.2317911632,-31.25501701,0.7907894737,0.7182042521,0.8745201531,4.753310406,1.375951649,0.4208839858,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,1.2,0.2,6.01,378.35,-0.2015575332,-27.17827566,7.212,454.02,-0.2418690398,-32.61393079,1.054385965,0.9576056695,1.166026871,6.337747208,1.834602199,0.3527831879,tail_decay,radioactive_tail,valid,no
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,1.25,0.25,6.01,378.35,-0.2015575332,-27.17827566,7.5125,472.9375,-0.2519469165,-33.97284458,1.317982456,1.197007087,1.457533588,7.92218401,2.293252748,0.3036511548,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,1.3,0.3,6.01,378.35,-0.2015575332,-27.17827566,7.813,491.855,-0.2620247932,-35.33175836,1.581578947,1.436408504,1.749040306,9.506620812,2.751903298,0.2665313897,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,1.35,0.35,6.01,378.35,-0.2015575332,-27.17827566,8.1135,510.7725,-0.2721026698,-36.69067214,1.845175439,1.675809922,2.040547024,11.09105761,3.210553847,0.237498447,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,1.4,0.4,6.01,378.35,-0.2015575332,-27.17827566,8.414,529.69,-0.2821805465,-38.04958592,2.10877193,1.915211339,2.332053741,12.67549442,3.669204397,0.2141692492,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,1.45,0.45,6.01,378.35,-0.2015575332,-27.17827566,8.7145,548.6075,-0.2922584231,-39.40849971,2.372368421,2.154612756,2.623560459,14.25993122,4.127854947,0.1950133166,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,tail_decay,6,1.5,0.5,6.01,378.35,-0.2015575332,-27.17827566,9.015,567.525,-0.3023362998,-40.76741349,2.635964912,2.394014174,2.915067177,15.84436802,4.586505496,0.1790027774,tail_decay,radioactive_tail,unstable,yes
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,0.5,0.5,4.58,824,0.006176230227,6.513554737e-05,2.29,412,0.003088115113,3.256777368e-05,2.00877193,5.213869906,0.08932499682,3.797266598e-05,2.381074189,0.2957639922,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,0.55,0.45,4.58,824,0.006176230227,6.513554737e-05,2.519,453.2,0.003396926625,3.582455105e-05,1.807894737,4.692482916,0.08039249714,3.417539939e-05,2.14296677,0.3181707199,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,0.6,0.4,4.58,824,0.006176230227,6.513554737e-05,2.748,494.4,0.003705738136,3.908132842e-05,1.607017544,4.171095925,0.07145999745,3.037813279e-05,1.904859351,0.3442507464,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,0.65,0.35,4.58,824,0.006176230227,6.513554737e-05,2.977,535.6,0.004014549648,4.233810579e-05,1.406140351,3.649708934,0.06252749777,2.658086619e-05,1.666751932,0.3749880099,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,0.7,0.3,4.58,824,0.006176230227,6.513554737e-05,3.206,576.8,0.004323361159,4.559488316e-05,1.205263158,3.128321944,0.05359499809,2.278359959e-05,1.428644514,0.4117523147,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,0.75,0.25,4.58,824,0.006176230227,6.513554737e-05,3.435,618,0.00463217267,4.885166053e-05,1.004385965,2.606934953,0.04466249841,1.898633299e-05,1.190537095,0.4565090463,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,0.8,0.2,4.58,824,0.006176230227,6.513554737e-05,3.664,659.2,0.004940984182,5.21084379e-05,0.8035087719,2.085547963,0.03572999873,1.518906639e-05,0.9524296757,0.51218234,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,0.85,0.15,4.58,824,0.006176230227,6.513554737e-05,3.893,700.4,0.005249795693,5.536521526e-05,0.6026315789,1.564160972,0.02679749905,1.13917998e-05,0.7143222568,0.583320899,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,0.9,0.1,4.58,824,0.006176230227,6.513554737e-05,4.122,741.6,0.005558607204,5.862199263e-05,0.401754386,1.042773981,0.01786499936,7.594533197e-06,0.4762148379,0.6774081755,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,0.95,0.05,4.58,824,0.006176230227,6.513554737e-05,4.351,782.8,0.005867418716,6.187877e-05,0.200877193,0.5213869906,0.008932499682,3.797266598e-06,0.2381074189,0.8076843614,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,1,0,4.58,824,0.006176230227,6.513554737e-05,4.58,824,0.006176230227,6.513554737e-05,0,0,0,0,0,1,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,1.05,0.05,4.58,824,0.006176230227,6.513554737e-05,4.809,865.2,0.006485041738,6.839232474e-05,0.200877193,0.5213869906,0.008932499682,3.797266598e-06,0.2381074189,0.8076843614,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,1.1,0.1,4.58,824,0.006176230227,6.513554737e-05,5.038,906.4,0.00679385325,7.164910211e-05,0.401754386,1.042773981,0.01786499936,7.594533197e-06,0.4762148379,0.6774081755,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,1.15,0.15,4.58,824,0.006176230227,6.513554737e-05,5.267,947.6,0.007102664761,7.490587948e-05,0.6026315789,1.564160972,0.02679749905,1.13917998e-05,0.7143222568,0.583320899,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,1.2,0.2,4.58,824,0.006176230227,6.513554737e-05,5.496,988.8,0.007411476272,7.816265684e-05,0.8035087719,2.085547963,0.03572999873,1.518906639e-05,0.9524296757,0.51218234,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,1.25,0.25,4.58,824,0.006176230227,6.513554737e-05,5.725,1030,0.007720287784,8.141943421e-05,1.004385965,2.606934953,0.04466249841,1.898633299e-05,1.190537095,0.4565090463,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,1.3,0.3,4.58,824,0.006176230227,6.513554737e-05,5.954,1071.2,0.008029099295,8.467621158e-05,1.205263158,3.128321944,0.05359499809,2.278359959e-05,1.428644514,0.4117523147,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,1.35,0.35,4.58,824,0.006176230227,6.513554737e-05,6.183,1112.4,0.008337910806,8.793298895e-05,1.406140351,3.649708934,0.06252749777,2.658086619e-05,1.666751932,0.3749880099,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,1.4,0.4,4.58,824,0.006176230227,6.513554737e-05,6.412,1153.6,0.008646722318,9.118976632e-05,1.607017544,4.171095925,0.07145999745,3.037813279e-05,1.904859351,0.3442507464,late_basin_relaxation,late_remnant_relaxation,valid,no
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,1.45,0.45,4.58,824,0.006176230227,6.513554737e-05,6.641,1194.8,0.008955533829,9.444654369e-05,1.807894737,4.692482916,0.08039249714,3.417539939e-05,2.14296677,0.3181707199,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,R,late_relaxation,7,1.5,0.5,4.58,824,0.006176230227,6.513554737e-05,6.87,1236,0.00926434534,9.770332106e-05,2.00877193,5.213869906,0.08932499682,3.797266598e-05,2.381074189,0.2957639922,late_basin_relaxation,late_remnant_relaxation,unstable,yes
B_SN1987A,SN1987A,II Pec,U,peak,2,0.5,0.5,2.03,4.75,0.5051707245,6.775203049,1.015,2.375,0.2525853623,3.387601524,0.8903508772,0.03005568211,7.306135247,3.949802109,2.053547659,0.3274879294,maximum_observable_response,ejecta_cooling,unstable,yes
B_SN1987A,SN1987A,II Pec,U,peak,2,0.55,0.45,2.03,4.75,0.5051707245,6.775203049,1.1165,2.6125,0.2778438985,3.726361677,0.8013157895,0.0270501139,6.575521723,3.554821898,1.848192893,0.3510998158,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,U,peak,2,0.6,0.4,2.03,4.75,0.5051707245,6.775203049,1.218,2.85,0.3031024347,4.065121829,0.7122807018,0.02404454568,5.844908198,3.159841687,1.642838127,0.3783811009,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,U,peak,2,0.65,0.35,2.03,4.75,0.5051707245,6.775203049,1.3195,3.0875,0.3283609709,4.403881982,0.623245614,0.02103897747,5.114294673,2.764861476,1.437483361,0.4102592107,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,U,peak,2,0.7,0.3,2.03,4.75,0.5051707245,6.775203049,1.421,3.325,0.3536195071,4.742642134,0.5342105263,0.01803340926,4.383681148,2.369881265,1.232128595,0.4480028624,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,U,peak,2,0.75,0.25,2.03,4.75,0.5051707245,6.775203049,1.5225,3.5625,0.3788780434,5.081402287,0.4451754386,0.01502784105,3.653067624,1.974901054,1.026773829,0.4933949637,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,U,peak,2,0.8,0.2,2.03,4.75,0.5051707245,6.775203049,1.624,3.8,0.4041365796,5.420162439,0.3561403509,0.01202227284,2.922454099,1.579920843,0.8214190636,0.5490224737,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,U,peak,2,0.85,0.15,2.03,4.75,0.5051707245,6.775203049,1.7255,4.0375,0.4293951158,5.758922592,0.2671052632,0.009016704632,2.191840574,1.184940633,0.6160642977,0.6187872608,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,U,peak,2,0.9,0.1,2.03,4.75,0.5051707245,6.775203049,1.827,4.275,0.4546536521,6.097682744,0.1780701754,0.006011136421,1.461227049,0.7899604217,0.4107095318,0.7088631483,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,U,peak,2,0.95,0.05,2.03,4.75,0.5051707245,6.775203049,1.9285,4.5125,0.4799121883,6.436442897,0.08903508772,0.003005568211,0.7306135247,0.3949802109,0.2053547659,0.8296312657,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,U,peak,2,1,0,2.03,4.75,0.5051707245,6.775203049,2.03,4.75,0.5051707245,6.775203049,0,0,0,0,0,1,maximum_observable_response,ejecta_cooling,valid,no
B_SN1987A,SN1987A,II Pec,U,peak,2,1.05,0.05,2.03,4.75,0.5051707245,6.775203049,2.1315,4.9875,0.5304292607,7.113963201,0.08903508772,0.003005568211,0.7306135247,0.3949802109,0.2053547659,0.8296312657,maximum_observable_response,ejecta_cooling,valid,no
