time,amplitude
73.825,-7474.0
73.85,-10170.0
73.875,-10322.0
73.9,-3901.0
73.925,3904.0
73.95,4998.0
73.975,1862.0
74.0,386.0
74.025,-5670.0
74.05,-10574.0
74.075,-8728.0
74.1,1264.0
74.125,7067.0
74.15,686.0
74.175,-833.0
74.2,-1279.0
74.225,-3414.0
74.25,20.0
74.275,1302.0
74.3,-1300.0
74.325,-2380.0
74.35,-1675.0
74.375,-1700.0
74.4,-239.0
74.425,383.0
74.45,2861.0
74.475,7926.0
74.5,3212.0
74.525,-4783.0
74.55,-4613.0
74.575,4768.0
74.6,7223.0
74.625,-4276.0
74.65,-244.0
74.675,9601.0
74.7,4189.0
74.725,-470.0
74.75,199.0
74.775,2080.0
74.8,2539.0
74.825,4920.0
74.85,6722.0
74.875,4460.0
74.9,5203.0
74.925,12654.0
74.95,20331.0
74.975,16807.0
75.0,6106.0
75.025,-6293.0
75.05,-12455.0
75.075,-5729.0
75.1,2909.0
75.125,5035.0
75.15,-402.0
75.175,-1352.0
75.2,6613.0
75.225,5964.0
75.25,579.0
75.275,3811.0
75.3,-317.0
75.325,-10195.0
75.35,1392.0
75.375,11657.0
75.4,-633.0
75.425,549.0
75.45,9666.0
75.475,2231.0
75.5,-2191.0
75.525,1425.0
75.55,-36.0
75.575,-10364.0
75.6,-10634.0
75.625,1080.0
75.65,791.0
75.675,-308.0
75.7,6548.0
75.725,8951.0
75.75,3069.0
75.775,-8198.0
75.8,-7119.0
75.825,-324.0
75.85,-5842.0
75.875,-5745.0
75.9,-432.0
75.925,-161.0
75.95,-2590.0
75.975,-10064.0
76.0,-11516.0
76.025,-4121.0
76.05,2831.0
76.075,-2492.0
76.1,-11583.0
76.125,-5499.0
76.15,483.0
76.175,-2268.0
76.2,-3286.0
76.225,-931.0
76.25,994.0
76.275,2554.0
76.3,-4511.0
76.325,-14061.0
76.35,-11200.0
76.375,-5652.0
76.4,-1161.0
76.425,-7235.0
76.45,-15501.0
76.475,-12657.0
76.5,-8593.0
76.525,-2306.0
76.55,-202.0
76.575,555.0
76.6,5654.0
76.625,7428.0
76.65,814.0
76.675,-7275.0
76.7,-9658.0
76.725,-9391.0
76.75,-1430.0
76.775,-367.0
76.8,-6177.0
76.825,-3059.0
76.85,-526.0
76.875,4709.0
76.9,7993.0
76.925,6217.0
76.95,2082.0
76.975,-815.0
77.0,1529.0
77.025,-3946.0
77.05,-2194.0
77.075,3450.0
77.1,-819.0
77.125,-2365.0
77.15,-11080.0
77.175,-17741.0
77.2,-7991.0
77.225,-764.0
77.25,5406.0
77.275,8801.0
77.3,566.0
77.325,4858.0
77.35,5054.0
77.375,-9102.0
77.4,551.0
77.425,9810.0
77.45,6270.0
77.475,9764.0
77.5,1441.0
77.525,-5172.0
77.55,-1710.0
77.575,1766.0
77.6,10196.0
77.625,8723.0
77.65,-1426.0
77.675,-5160.0
77.7,3041.0
77.725,4127.0
77.75,-6705.0
77.775,2851.0
77.8,15074.0
77.825,6429.0
77.85,-1121.0
77.875,1492.0
77.9,4534.0
77.925,-47.0
77.95,2053.0
77.975,6054.0
78.0,-5914.0
78.025,-4277.0
78.05,6024.0
78.075,-12.0
78.1,611.0
78.125,9346.0
78.15,9162.0
78.175,-2190.0
78.2,-9797.0
78.225,951.0
78.25,2628.0
78.275,-5061.0
78.3,2020.0
78.325,-278.0
78.35,-9060.0
78.375,-2793.0
78.4,3780.0
78.425,86.0
78.45,-6728.0
78.475,-959.0
78.5,12010.0
78.525,7794.0
78.55,-1861.0
78.575,-3702.0
78.6,-6899.0
78.625,-7356.0
78.65,-13487.0
78.675,-16801.0
78.7,-10305.0
78.725,-13984.0
78.75,-16272.0
78.775,-8614.0
78.8,-2525.0
78.825,-4065.0
78.85,-6569.0
78.875,-3890.0
78.9,-2681.0
78.925,-6421.0
78.95,-13352.0
78.975,-11647.0
79.0,-7889.0
79.025,-13956.0
79.05,-14626.0
79.075,-12346.0
79.1,-14647.0
79.125,-12972.0
79.15,-9835.0
79.175,-11090.0
79.2,-12093.0
79.225,-4049.0
79.25,4346.0
79.275,-5484.0
79.3,-9484.0
79.325,5493.0
79.35,108.0
79.375,-10525.0
79.4,-819.0
79.425,2051.0
79.45,-416.0
79.475,-2098.0
79.5,-8119.0
79.525,-6960.0
79.55,-4671.0
79.575,-9409.0
79.6,-7675.0
79.625,-904.0
79.65,-3518.0
79.675,-4879.0
79.7,1682.0
79.725,-261.0
79.75,-6424.0
79.775,-2922.0
79.8,960.0
79.825,628.0
79.85,-675.0
79.875,-1995.0
79.9,1048.0
79.925,-1423.0
79.95,-12216.0
79.975,-9461.0
80.0,5724.0
80.025,6610.0
80.05,-448.0
80.075,-3189.0
80.1,-4908.0
80.125,1751.0
80.15,5422.0
80.175,-552.0
80.2,1096.0
80.225,5068.0
80.25,-547.0
80.275,-2820.0
80.3,-2448.0
80.325,-837.0
80.35,5546.0
80.375,10424.0
80.4,10871.0
80.425,-2762.0
80.45,-5164.0
80.475,7761.0
80.5,6171.0
80.525,7372.0
80.55,13016.0
80.575,6677.0
80.6,3159.0
80.625,12471.0
80.65,12530.0
80.675,-1377.0
80.7,794.0
80.725,9175.0
80.75,4802.0
80.775,5188.0
80.8,11564.0
80.825,7199.0
80.85,2239.0
80.875,12870.0
80.9,13438.0
80.925,7628.0
80.95,12510.0
80.975,4615.0
81.0,-1152.0
81.025,1002.0
81.05,-1374.0
81.075,1092.0
81.1,-225.0
81.125,1619.0
81.15,10786.0
81.175,9588.0
81.2,4459.0
81.225,2988.0
81.25,-2746.0
81.275,-4048.0
81.3,-4265.0
81.325,-12113.0
81.35,-8404.0
81.375,871.0
81.4,5489.0
81.425,8140.0
81.45,-2063.0
81.475,-12509.0
81.5,-11226.0
81.525,-5077.0
81.55,1465.0
81.575,1899.0
81.6,-1176.0
81.625,-6365.0
81.65,-5375.0
81.675,-7645.0
81.7,-16062.0
81.725,-1892.0
81.75,-2810.0
81.775,-22377.0
81.8,-6698.0
81.825,8577.0
81.85,-1134.0
81.875,-8881.0
81.9,-8824.0
81.925,-3832.0
81.95,-11685.0
81.975,-13569.0
82.0,-514.0
82.025,-6556.0
82.05,-1570.0
82.075,8130.0
82.1,-8458.0
82.125,-11513.0
82.15,-3631.0
82.175,-5056.0
82.2,-4346.0
82.225,-969.0
82.25,-2611.0
82.275,-9111.0
82.3,-7170.0
82.325,895.0
82.35,-4572.0
82.375,-8561.0
82.4,-1103.0
82.425,-4625.0
82.45,-3525.0
82.475,-2732.0
82.5,-12439.0
82.525,-6442.0
82.55,1619.0
82.575,-975.0
82.6,-5107.0
82.625,-4948.0
82.65,-5225.0
82.675,-1728.0
82.7,460.0
82.725,-5254.0
82.75,-2104.0
82.775,1602.0
82.8,8272.0
82.825,12675.0
82.85,3190.0
82.875,-5921.0
82.9,-557.0
82.925,4589.0
82.95,-6497.0
82.975,3971.0
83.0,13703.0
83.025,-4769.0
83.05,-3358.0
83.075,8653.0
83.1,8028.0
83.125,444.0
83.15,-4114.0
83.175,5604.0
83.2,8241.0
83.225,1551.0
83.25,134.0
83.275,3664.0
83.3,5915.0
83.325,-3576.0
83.35,-5459.0
83.375,6277.0
83.4,6120.0
83.425,-5519.0
83.45,-10834.0
83.475,-931.0
83.5,8732.0
83.525,5115.0
83.55,966.0
83.575,-2.0
83.6,900.0
83.625,697.0
83.65,652.0
83.675,-1128.0
83.7,-8229.0
83.725,-3216.0
83.75,5725.0
83.775,4738.0
83.8,1762.0
83.825,4617.0
83.85,7505.0
83.875,4163.0
83.9,8939.0
83.925,7389.0
83.95,5460.0
83.975,12015.0
84.0,-3453.0
84.025,-2954.0
84.05,4783.0
84.075,-5659.0
84.1,4674.0
84.125,4103.0
84.15,-820.0
84.175,4914.0
84.2,2672.0
84.225,10435.0
84.25,7402.0
84.275,2092.0
84.3,5246.0
84.325,-6722.0
84.35,-5136.0
84.375,4567.0
84.4,-5974.0
84.425,-4805.0
84.45,7896.0
84.475,-965.0
84.5,-5816.0
84.525,4962.0
84.55,725.0
84.575,-7445.0
84.6,-8425.0
84.625,-3369.0
84.65,919.0
84.675,-7018.0
84.7,-10259.0
84.725,-4165.0
84.75,753.0
84.775,-1797.0
84.8,-1750.0
84.825,-3908.0
84.85,-13384.0
84.875,-11760.0
84.9,-6524.0
84.925,-4362.0
84.95,-9332.0
84.975,-14106.0
85.0,-6501.0
85.025,-2691.0
85.05,-7406.0
85.075,-11497.0
85.1,-4952.0
85.125,-1893.0
85.15,-11412.0
85.175,-4325.0
85.2,2597.0
85.225,304.0
85.25,2710.0
85.275,-3349.0
85.3,88.0
85.325,7485.0
85.35,2384.0
85.375,-3485.0
85.4,2101.0
85.425,5749.0
85.45,1247.0
85.475,2248.0
85.5,-2634.0
85.525,470.0
85.55,349.0
85.575,-2194.0
85.6,10388.0
85.625,10611.0
85.65,9318.0
85.675,8253.0
85.7,1408.0
85.725,8322.0
85.75,8918.0
85.775,-3031.0
85.8,-1408.0
85.825,1954.0
85.85,6003.0
85.875,12164.0
85.9,5156.0
85.925,440.0
85.95,-657.0
85.975,-1118.0
86.0,7316.0
86.025,9192.0
86.05,-3509.0
86.075,-5345.0
86.1,5149.0
86.125,2058.0
86.15,-1379.0
86.175,3754.0
86.2,4092.0
86.225,405.0
86.25,-465.0
86.275,2129.0
86.3,-7233.0
86.325,-11579.0
86.35,-6383.0
86.375,-6780.0
86.4,-971.0
86.425,-5566.0
86.45,-6722.0
86.475,-5815.0
86.5,-10356.0
86.525,5673.0
86.55,-338.0
86.575,-11369.0
86.6,1153.0
86.625,-8486.0
86.65,-14868.0
86.675,-10785.0
86.7,-14483.0
86.725,-9644.0
86.75,-12299.0
86.775,-13430.0
86.8,-11807.0
86.825,-17980.0
86.85,-11640.0
86.875,-7752.0
86.9,-15078.0
86.925,-9645.0
86.95,-7376.0
86.975,-13055.0
87.0,-1061.0
87.025,-5408.0
87.05,-12266.0
87.075,-1336.0
87.1,-14166.0
87.125,-15228.0
87.15,122.0
87.175,3240.0
87.2,-5954.0
87.225,-15996.0
87.25,-2241.0
87.275,-6028.0
87.3,-15748.0
87.325,-8926.0
87.35,-4703.0
87.375,-2848.0
87.4,-13611.0
87.425,-3953.0
87.45,1350.0
87.475,-7245.0
87.5,-2030.0
87.525,-4327.0
87.55,1484.0
87.575,2427.0
87.6,5390.0
87.625,9104.0
87.65,1329.0
87.675,4232.0
87.7,7969.0
87.725,9840.0
87.75,-4101.0
87.775,6236.0
87.8,16022.0
87.825,-3011.0
87.85,6134.0
87.875,-403.0
87.9,4699.0
87.925,14331.0
87.95,-2345.0
87.975,15687.0
88.0,18098.0
88.025,1709.0
88.05,14526.0
88.075,16733.0
88.1,-180.0
88.125,13087.0
88.15,22639.0
88.175,2615.0
88.2,8176.0
88.225,11828.0
88.25,5735.0
88.275,14400.0
88.3,5543.0
88.325,-5321.0
88.35,5977.0
88.375,9133.0
88.4,-2276.0
88.425,-609.0
88.45,9488.0
88.475,3469.0
88.5,-3316.0
88.525,7963.0
88.55,8199.0
88.575,2442.0
88.6,12897.0
88.625,13088.0
88.65,5979.0
88.675,7575.0
88.7,2507.0
88.725,-6394.0
88.75,-902.0
88.775,406.0
88.8,-2407.0
88.825,8750.0
88.85,3052.0
88.875,-12024.0
88.9,-3906.0
88.925,8485.0
88.95,3400.0
88.975,-3018.0
89.0,1300.0
89.025,-5322.0
89.05,-10149.0
89.075,4776.0
89.1,-1125.0
89.125,-14291.0
89.15,-269.0
89.175,-9787.0
89.2,-20934.0
89.225,-485.0
89.25,-6138.0
89.275,-15940.0
89.3,-11214.0
89.325,-5542.0
89.35,-3587.0
89.375,-23024.0
89.4,-26060.0
89.425,-13902.0
89.45,-7130.0
89.475,-6442.0
89.5,-14996.0
89.525,-13372.0
89.55,-6015.0
89.575,-12614.0
89.6,-20340.0
89.625,-4284.0
89.65,905.0
89.675,-8454.0
89.7,-3868.0
89.725,-4779.0
89.75,-2781.0
89.775,6807.0
89.8,5401.0
89.825,-6924.0
89.85,-6175.0
89.875,532.0
89.9,-8108.0
89.925,-7643.0
89.95,-3780.0
89.975,3688.0
90.0,4595.0
90.025,-5055.0
90.05,8721.0
90.075,6162.0
90.1,-6065.0
90.125,8992.0
90.15,13368.0
90.175,7565.0
90.2,2605.0
90.225,-5136.0
90.25,-335.0
90.275,-2120.0
90.3,-4127.0
90.325,1804.0
90.35,-2687.0
90.375,-606.0
90.4,-2540.0
90.425,-1135.0
90.45,1796.0
90.475,-826.0
90.5,6590.0
90.525,-4727.0
90.55,-8427.0
90.575,-1786.0
90.6,-7110.0
90.625,-1637.0
90.65,4606.0
90.675,5890.0
90.7,-5001.0
90.725,-9664.0
90.75,-1896.0
90.775,-8635.0
90.8,-10067.0
90.825,-2506.0
90.85,2190.0
90.875,2802.0
90.9,1553.0
90.925,436.0
90.95,3828.0
90.975,9642.0
91.0,8747.0
91.025,8581.0
91.05,-1634.0
91.075,-8684.0
91.1,-15307.0
91.125,-19199.0
91.15,-2140.0
91.175,-5755.0
91.2,-5685.0
91.225,3849.0
91.25,-5992.0
91.275,-1366.0
91.3,-343.0
91.325,-7957.0
91.35,756.0
91.375,-1146.0
91.4,-12792.0
91.425,-4206.0
91.45,3846.0
91.475,-4344.0
91.5,-5959.0
91.525,3229.0
91.55,13541.0
91.575,12880.0
91.6,3988.0
91.625,7109.0
91.65,8864.0
91.675,-6028.0
91.7,-12601.0
91.725,-13703.0
91.75,-14249.0
91.775,-4362.0
91.8,-1947.0
91.825,-4446.0
91.85,-90.0
91.875,827.0
91.9,304.0
91.925,9972.0
91.95,14516.0
91.975,5256.0
92.0,-3145.0
92.025,298.0
92.05,-302.0
92.075,-811.0
92.1,11065.0
92.125,5409.0
92.15,5535.0
92.175,11182.0
92.2,3394.0
92.225,8274.0
92.25,4093.0
92.275,-3447.0
92.3,-1403.0
92.325,-2523.0
92.35,-3375.0
92.375,-3654.0
92.4,976.0
92.425,4842.0
92.45,5607.0
92.475,166.0
92.5,3086.0
92.525,3568.0
92.55,-6897.0
92.575,3166.0
92.6,1166.0
92.625,-3469.0
92.65,8432.0
92.675,-5908.0
92.7,-10727.0
92.725,9666.0
92.75,5745.0
92.775,-6674.0
92.8,-9321.0
92.825,-5368.0
92.85,4163.0
92.875,5113.0
92.9,10810.0
92.925,3048.0
92.95,-17257.0
92.975,-7085.0
93.0,4419.0
93.025,11277.0
93.05,17468.0
93.075,8447.0
93.1,15146.0
93.125,16869.0
93.15,2026.0
93.175,-1367.0
93.2,905.0
93.225,1745.0
93.25,-3007.0
93.275,-11432.0
93.3,-10311.0
93.325,-259.0
93.35,5498.0
93.375,2725.0
93.4,-2565.0
93.425,-3543.0
93.45,-5404.0
93.475,-6461.0
93.5,-7216.0
93.525,-4489.0
93.55,5314.0
93.575,-3334.0
93.6,-10439.0
93.625,-4126.0
93.65,-15383.0
93.675,-13925.0
93.7,-9096.0
93.725,-6921.0
93.75,11474.0
93.775,-393.0
93.8,-19197.0
93.825,-7901.0
93.85,5000.0
93.875,-1739.0
93.9,-4900.0
93.925,3251.0
93.95,-442.0
93.975,-3083.0
94.0,3606.0
94.025,4685.0
94.05,-4730.0
94.075,-398.0
94.1,3131.0
94.125,-4985.0
94.15,430.0
94.175,2801.0
94.2,4195.0
94.225,7132.0
94.25,14650.0
94.275,16636.0
94.3,4209.0
94.325,3692.0
94.35,-3736.0
94.375,1087.0
94.4,12348.0
94.425,-2428.0
94.45,2511.0
94.475,10602.0
94.5,-5802.0
94.525,-9782.0
94.55,4142.0
94.575,13436.0
94.6,10450.0
94.625,2496.0
94.65,4742.0
94.675,8178.0
94.7,108.0
94.725,-6028.0
94.75,-7779.0
94.775,1266.0
94.8,12547.0
94.825,5522.0
94.85,4357.0
94.875,6251.0
94.9,-3666.0
94.925,-668.0
94.95,2349.0
94.975,-2929.0
95.0,-2347.0
95.025,-106.0
95.05,4244.0
95.075,-3477.0
95.1,-14706.0
95.125,-8578.0
95.15,-5935.0
95.175,-9567.0
95.2,-7445.0
95.225,-4736.0
95.25,-3628.0
95.275,-3153.0
95.3,-2596.0
95.325,-4826.0
95.35,-7848.0
95.375,-7537.0
95.4,-10597.0
95.425,-14883.0
95.45,-7783.0
95.475,-2399.0
95.5,-3017.0
95.525,-3021.0
95.55,-8164.0
95.575,-9053.0
95.6,-8806.0
95.625,-9541.0
95.65,-9484.0
95.675,-9534.0
95.7,-6167.0
95.725,-5842.0
95.75,-4758.0
95.775,-1661.0
95.8,-4861.0
95.825,-2559.0
95.85,4026.0
95.875,834.0
95.9,-2719.0
95.925,-4704.0
95.95,-3969.0
95.975,-2202.0
96.0,5341.0
96.025,8351.0
96.05,5364.0
96.075,11140.0
96.1,363.0
96.125,-6877.0
96.15,-4080.0
96.175,-8597.0
96.2,-10476.0
96.225,-12187.0
96.25,-3434.0
96.275,1279.0
96.3,-1223.0
96.325,586.0
96.35,-1000.0
96.375,-5600.0
96.4,-4935.0
96.425,5357.0
96.45,-319.0
96.475,-7060.0
96.5,-8706.0
96.525,-20188.0
96.55,-7091.0
96.575,-395.0
96.6,-5538.0
96.625,551.0
96.65,-122.0
96.675,5680.0
96.7,1308.0
96.725,1844.0
96.75,1367.0
96.775,-13015.0
96.8,304.0
96.825,-351.0
96.85,-9536.0
96.875,4380.0
96.9,6561.0
96.925,3673.0
96.95,3102.0
96.975,840.0
97.0,-1098.0
97.025,334.0
97.05,5370.0
97.075,11404.0
97.1,15884.0
97.125,7782.0
97.15,8714.0
97.175,14762.0
97.2,8751.0
97.225,8856.0
97.25,4989.0
97.275,2518.0
97.3,5725.0
97.325,5034.0
97.35,13550.0
97.375,9000.0
97.4,288.0
97.425,12439.0
97.45,6774.0
97.475,-3422.0
97.5,3531.0
97.525,7522.0
97.55,9257.0
97.575,-1953.0
97.6,-4093.0
97.625,2372.0
97.65,-2289.0
97.675,5006.0
97.7,7594.0
97.725,-1873.0
97.75,-9108.0
97.775,-7713.0
97.8,2607.0
97.825,6184.0
97.85,-3780.0
97.875,-11104.0
97.9,-1074.0
97.925,5551.0
97.95,-2175.0
97.975,-2963.0
98.0,-300.0
98.025,-7865.0
98.05,-4933.0
98.075,-2337.0
98.1,-4294.0
98.125,1324.0
98.15,-4018.0
98.175,-8235.0
98.2,-12002.0
98.225,-9537.0
98.25,696.0
98.275,-4738.0
98.3,-9379.0
98.325,-10566.0
98.35,-12443.0
98.375,-6976.0
98.4,-6676.0
98.425,-14684.0
98.45,-16508.0
98.475,-17270.0
98.5,-13900.0
98.525,-4471.0
98.55,-3014.0
98.575,-401.0
98.6,-9055.0
98.625,-25366.0
98.65,-22001.0
98.675,-13058.0
98.7,-819.0
98.725,13335.0
98.75,651.0
98.775,-15948.0
98.8,-3439.0
98.825,-1141.0
98.85,-12334.0
98.875,-9921.0
98.9,319.0
98.925,3558.0
98.95,-7429.0
98.975,-1485.0
99.0,2569.0
99.025,-3920.0
99.05,3726.0
99.075,807.0
99.1,-643.0
99.125,2160.0
99.15,4204.0
99.175,6339.0
99.2,537.0
99.225,15073.0
99.25,15266.0
99.275,-15963.0
99.3,-18915.0
99.325,47.0
99.35,10368.0
99.375,3546.0
99.4,733.0
99.425,7756.0
99.45,-6907.0
99.475,-6243.0
99.5,5704.0
99.525,430.0
99.55,5156.0
99.575,2701.0
99.6,-6588.0
99.625,1056.0
99.65,14922.0
99.675,3506.0
99.7,-3188.0
99.725,10746.0
99.75,84.0
99.775,1025.0
99.8,8167.0
99.825,585.0
99.85,1113.0
99.875,-2326.0
99.9,-18.0
99.925,2573.0
99.95,1864.0
99.975,-1706.0
100.0,-1519.0
100.025,6046.0
100.05,4490.0
100.075,11774.0
100.1,9325.0
100.125,150.0
100.15,10320.0
100.175,5642.0
100.2,-4687.0
100.225,2801.0
100.25,12513.0
100.275,7418.0
100.3,-6752.0
100.325,-3949.0
100.35,1963.0
100.375,-3238.0
100.4,-3638.0
100.425,3924.0
100.45,10797.0
100.475,8328.0
100.5,4251.0
100.525,1946.0
100.55,-2193.0
100.575,-1822.0
100.6,127.0
100.625,-4731.0
100.65,-7895.0
100.675,-4851.0
100.7,-4938.0
100.725,-4387.0
100.75,-4676.0
100.775,4293.0
100.8,11328.0
100.825,869.0
100.85,1927.0
100.875,-1904.0
100.9,-7741.0
100.925,-663.0
100.95,-3852.0
100.975,2381.0
101.0,11968.0
101.025,557.0
101.05,-5255.0
101.075,1640.0
101.1,7030.0
101.125,4785.0
101.15,-4218.0
101.175,-6742.0
101.2,-9572.0
101.225,-7378.0
101.25,112.0
101.275,3013.0
101.3,9204.0
101.325,2950.0
101.35,-3086.0
101.375,1543.0
101.4,-5613.0
101.425,-12768.0
101.45,-2054.0
101.475,6345.0
101.5,-1849.0
101.525,-2601.0
101.55,-4811.0
101.575,-12558.0
101.6,-4471.0
101.625,1764.0
101.65,4532.0
101.675,-1057.0
101.7,-9486.0
101.725,1663.0
101.75,-5692.0
101.775,-18560.0
101.8,-9534.0
101.825,-11360.0
101.85,-5821.0
101.875,-169.0
101.9,-10164.0
101.925,-1640.0
101.95,3501.0
101.975,-240.0
102.0,-8421.0
102.025,-16428.0
102.05,-1323.0
102.075,-1005.0
102.1,-4753.0
102.125,-1373.0
102.15,-6507.0
102.175,-2554.0
102.2,-4286.0
102.225,-3957.0
102.25,-848.0
102.275,-2408.0
102.3,1075.0
102.325,-2842.0
102.35,-7977.0
102.375,-12437.0
102.4,-8863.0
102.425,1671.0
102.45,-1525.0
102.475,-3169.0
102.5,-7444.0
102.525,-8714.0
102.55,-2798.0
102.575,-7929.0
102.6,-4276.0
102.625,-5296.0
102.65,-9507.0
102.675,-2802.0
102.7,-2131.0
102.725,1929.0
102.75,188.0
102.775,-6633.0
102.8,-6415.0
102.825,-5158.0
102.85,-4748.0
102.875,-8464.0
102.9,-9247.0
102.925,-10950.0
102.95,-4861.0
102.975,9934.0
103.0,8127.0
103.025,-3555.0
103.05,-9879.0
103.075,-2763.0
103.1,1720.0
103.125,1346.0
103.15,2368.0
103.175,-4681.0
103.2,2877.0
103.225,3417.0
103.25,-7563.0
103.275,-1428.0
103.3,-5706.0
103.325,-4879.0
103.35,3976.0
103.375,-3396.0
103.4,70.0
103.425,4459.0
103.45,2865.0
103.475,8701.0
103.5,8640.0
103.525,5161.0
103.55,6497.0
103.575,7852.0
103.6,3438.0
103.625,1986.0
103.65,-2343.0
103.675,-1586.0
103.7,6716.0
103.725,-1241.0
103.75,-2800.0
103.775,2570.0
103.8,-344.0
103.825,-36.0
103.85,3833.0
103.875,6154.0
103.9,3273.0
103.925,-3537.0
103.95,-7968.0
103.975,-1198.0
104.0,1229.0
104.025,-2663.0
104.05,-5250.0
104.075,-8318.0
104.1,-1980.0
104.125,-5140.0
104.15,-6913.0
104.175,1722.0
104.2,2931.0
104.225,3054.0
104.25,-1228.0
104.275,475.0
104.3,5312.0
104.325,813.0
104.35,-2207.0
104.375,-1317.0
104.4,-3143.0
104.425,112.0
104.45,6280.0
104.475,-436.0
104.5,-6488.0
104.525,-6802.0
104.55,-4049.0
104.575,2764.0
104.6,4470.0
104.625,-1511.0
104.65,-10111.0
104.675,-750.0
104.7,10844.0
104.725,4678.0
104.75,2470.0
104.775,4368.0
104.8,4283.0
104.825,1967.0
104.85,3931.0
104.875,5693.0
104.9,-127.0
104.925,-1288.0
104.95,3634.0
104.975,5126.0
105.0,-2613.0
105.025,-7780.0
105.05,-12610.0
105.075,-9040.0
105.1,-1405.0
105.125,-6909.0
105.15,-2766.0
105.175,-1388.0
105.2,-4275.0
105.225,1487.0
105.25,-4555.0
105.275,-5207.0
105.3,4982.0
105.325,5013.0
105.35,1742.0
105.375,913.0
105.4,-2792.0
105.425,-9580.0
105.45,-4287.0
105.475,7907.0
105.5,5107.0
105.525,3234.0
105.55,5562.0
105.575,-791.0
105.6,-2357.0
105.625,-2694.0
105.65,-4671.0
105.675,-3120.0
105.7,-564.0
105.725,2447.0
105.75,-577.0
105.775,-3206.0
105.8,-3642.0
105.825,-2949.0
105.85,-3008.0
105.875,-3308.0
105.9,4567.0
105.925,4641.0
105.95,-239.0
105.975,556.0
106.0,-480.0
106.025,1176.0
106.05,-801.0
106.075,-2076.0
106.1,-5785.0
106.125,-9075.0
106.15,5631.0
106.175,3620.0
106.2,-5137.0
106.225,-792.0
106.25,-5133.0
106.275,-7383.0
106.3,-2188.0
106.325,2733.0
106.35,3783.0
106.375,713.0
106.4,-3046.0
106.425,3704.0
106.45,6866.0
106.475,3094.0
106.5,6758.0
106.525,-2903.0
106.55,-10129.0
106.575,-5121.0
106.6,-4278.0
106.625,-3739.0
106.65,-8335.0
106.675,-4712.0
106.7,4775.0
106.725,4298.0
106.75,1184.0
106.775,931.0
106.8,-357.0
106.825,-9656.0
106.85,-15535.0
106.875,-18459.0
106.9,-15282.0
106.925,-11317.0
106.95,-28856.0
106.975,-33781.0
107.0,-20435.0
107.025,-12513.0
107.05,-10585.0
107.075,-16558.0
107.1,-8040.0
107.125,2650.0
107.15,-5284.0
107.175,-11967.0
107.2,-12550.0
107.225,-15675.0
107.25,-17606.0
107.275,-12014.0
107.3,-11890.0
107.325,-12237.0
107.35,681.0
107.375,8138.0
107.4,3330.0
107.425,-588.0
107.45,-3339.0
107.475,-13719.0
107.5,-23607.0
107.525,-18877.0
107.55,-9140.0
107.575,379.0
107.6,12452.0
107.625,13240.0
107.65,9339.0
107.675,10123.0
107.7,6206.0
107.725,4737.0
107.75,3711.0
107.775,4309.0
107.8,9130.0
107.825,9079.0
107.85,13077.0
107.875,11582.0
107.9,3954.0
107.925,2985.0
107.95,-1087.0
107.975,1870.0
108.0,10328.0
108.025,8203.0
108.05,8629.0
108.075,19061.0
108.1,18287.0
108.125,8374.0
108.15,14039.0
108.175,12133.0
108.2,-1883.0
108.225,-5421.0
108.25,-5578.0
108.275,716.0
108.3,3442.0
108.325,5184.0
108.35,11950.0
108.375,3933.0
108.4,2937.0
108.425,10337.0
108.45,1418.0
108.475,-1419.0
108.5,7298.0
108.525,11667.0
108.55,12123.0
108.575,11599.0
108.6,12542.0
108.625,8956.0
108.65,4833.0
108.675,3426.0
108.7,-4589.0
108.725,-13083.0
108.75,-12387.0
108.775,-6195.0
108.8,1855.0
108.825,6509.0
108.85,2887.0
108.875,-1415.0
108.9,-1235.0
108.925,-1311.0
108.95,-1319.0
108.975,5237.0
109.0,7477.0
109.025,-2509.0
109.05,-13869.0
109.075,-17368.0
109.1,-13329.0
109.125,-10625.0
109.15,-11200.0
109.175,-7707.0
109.2,-3483.0
109.225,570.0
109.25,12397.0
109.275,11842.0
109.3,923.0
109.325,-1612.0
109.35,-5952.0
109.375,-15966.0
109.4,-25749.0
109.425,-23392.0
109.45,-15587.0
109.475,-9201.0
109.5,3388.0
109.525,8073.0
109.55,-2208.0
109.575,-4662.0
109.6,2873.0
109.625,5192.0
109.65,-527.0
109.675,-2971.0
109.7,8555.0
109.725,8298.0
109.75,1517.0
109.775,1608.0
109.8,-4826.0
109.825,-1654.0
109.85,-2846.0
109.875,-6806.0
109.9,1072.0
109.925,-6426.0
109.95,-5636.0
109.975,8783.0
110.0,8203.0
110.025,8925.0
110.05,11661.0
110.075,7177.0
110.1,5487.0
110.125,3671.0
110.15,-6705.0
110.175,-7203.0
110.2,6334.0
110.225,9108.0
110.25,7281.0
110.275,9464.0
110.3,152.0
110.325,-10552.0
110.35,-9365.0
110.375,1132.0
110.4,6691.0
110.425,1514.0
110.45,7029.0
110.475,5961.0
110.5,-9238.0
110.525,-8990.0
110.55,-3455.0
110.575,-6170.0
110.6,-6180.0
110.625,-4712.0
110.65,-6055.0
110.675,-6687.0
110.7,-1666.0
110.725,-2087.0
110.75,-11988.0
110.775,-7664.0
110.8,-6961.0
110.825,-8438.0
110.85,1936.0
110.875,-10891.0
