struc_perc_id,source_ladder_id,object_id,object_name,spectrum_index,spectrum_id,spectrum_file,spectrum_date,phase_days,spectral_phase_role,line_id,line_name,element_group,rest_wavelength,n_points_window,continuum_level,line_flux_proxy,line_depth_proxy,equivalent_width_proxy,velocity_proxy_km_s,width_proxy_angstrom,signal_quality_proxy,delta_line_flux,delta_line_depth,delta_equivalent_width,delta_velocity,delta_width,delta_signal_quality,line_transition_flag,element_transition_flag,gap,gap_source,boundary_role,struc_perc_role,alpha_ready,unns_interpretation,raw_reference
C1_SN1993J_spectral_state_00084,C1_SN1993J,C1_SN1993J,SN1993J,14,SN1993J_1993-04-13_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-13_00-00-00_Lick-3m_KAST_None.dat,1993-04-13 00:00:00.00,,early_spectral_state,H_alpha,H alpha,H,6562.8,41,101.65247,56.4058209756,-0.192123221403,-202.023928202,-3356.457981,90.334980305,12.6512968858,-13.1315734688,-0.034761219402,-10.063511208,392.44045936,0.8979987461,-0.4240646969,1,1,26.2858674903,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-13_00-00-00_Lick-3m_KAST_None.dat::H_alpha
C1_SN1993J_spectral_state_00085,C1_SN1993J,C1_SN1993J,SN1993J,14,SN1993J_1993-04-13_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-13_00-00-00_Lick-3m_KAST_None.dat,1993-04-13 00:00:00.00,,early_spectral_state,O_I_7774,O I 7774,O,7774,34,75.754212,2.32511188235,0.0308792202868,-10.978214889,-6194.05339286,94.2285207055,0.321044503687,2.32511188235,0.0232172085504,-349.521715238,-11203.184303,9.9022912733,0.317331641244,1,1,17.0930635494,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-13_00-00-00_Lick-3m_KAST_None.dat::O_I_7774
C1_SN1993J_spectral_state_00086,C1_SN1993J,C1_SN1993J,SN1993J,14,SN1993J_1993-04-13_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-13_00-00-00_Lick-3m_KAST_None.dat,1993-04-13 00:00:00.00,,early_spectral_state,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,62,69.759481,-7.3459603871,0.21155168858,75.8000078275,-9664.08099875,237.454700569,0.857586491628,-7.3459603871,0.206945102611,-606.812253631,-1589.82400428,56.804092036,0.854952183353,1,1,30.4989967474,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-13_00-00-00_Lick-3m_KAST_None.dat::Ca_II_NIR
C1_SN1993J_spectral_state_00087,C1_SN1993J,C1_SN1993J,SN1993J,15,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-13 00:00:00.00,,early_spectral_state,H_beta,H beta,H,4861.3,140,146.879,7.29010714286,0.170562163413,-13.897357689,-8557.60933553,78.6747012353,0.38563670492,0.41682785715,0.012550270676,-1.9650488987,-297.89587443,-0.0509882096,0.048835144516,1,1,1.31764332892,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::H_beta
C1_SN1993J_spectral_state_00088,C1_SN1993J,C1_SN1993J,SN1993J,15,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-13 00:00:00.00,,early_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,180,139.981,2.73766111111,0.104657060601,-7.04065551753,-8028.77410902,113.753481587,0.197233396509,0.41757938034,-0.001506815534,-1.45998881213,-31.90258969,-2.797428466,0.039753603884,1,1,1.15193944727,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Fe_II_5169
C1_SN1993J_spectral_state_00089,C1_SN1993J,C1_SN1993J,SN1993J,15,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-13 00:00:00.00,,early_spectral_state,He_I_5876,He I 5876,He,5875.6,160,110.816,13.54116875,0.0502634998556,-39.1024220329,-1782.75412002,74.3253877081,1.03974531571,-1.12125125,0.0050548297043,0.0759346296,84.19794716,0.4198220257,0.00241351839,1,1,2.22444677413,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::He_I_5876
C1_SN1993J_spectral_state_00090,C1_SN1993J,C1_SN1993J,SN1993J,15,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-13 00:00:00.00,,early_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,260,138.6575,-20.6659796154,0.282761480627,77.5025469232,-11775.9176719,176.772664225,0.865202126768,1.7008686923,0.000404080322,-0.0840353333,-69.2298507,0.833050657,-0.031743454701,1,1,3.35074798249,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00091,C1_SN1993J,C1_SN1993J,SN1993J,15,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-13 00:00:00.00,,early_spectral_state,Si_II_6355,Si II 6355,Si,6355,160,120.057,-0.682255,0.231279308995,1.8184828873,6214.40757172,100.425776941,0.0399217161573,1.61371848649,0.001942064834,-3.8334483674,-122.195156,0.320647255,-0.0864794046167,1,1,3.46161214797,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Si_II_6355
C1_SN1993J_spectral_state_00092,C1_SN1993J,C1_SN1993J,SN1993J,15,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-13 00:00:00.00,,early_spectral_state,H_alpha,H alpha,H,6562.8,180,94.43575,52.8254222222,-0.179267385498,-201.376618495,-3474.78403336,89.9135322563,13.1653756186,-3.5803987534,0.012855835905,0.647309707,-118.32605236,-0.4214480487,0.5140787328,1,1,8.68620460576,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::H_alpha
C1_SN1993J_spectral_state_00093,C1_SN1993J,C1_SN1993J,SN1993J,15,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-13 00:00:00.00,,early_spectral_state,O_I_7774,O I 7774,O,7774,180,69.5633,3.15344,0.050007690837,-16.3195018063,-6136.97299914,86.83169111,0.469188905894,0.82832811765,0.0191284705502,-5.3412869173,57.08039372,-7.3968295955,0.148144402207,1,1,2.78390723998,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::O_I_7774
C1_SN1993J_spectral_state_00094,C1_SN1993J,C1_SN1993J,SN1993J,15,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-13 00:00:00.00,,early_spectral_state,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,360,60.4725,-2.80893944444,0.165698457977,33.4439026004,-9437.26284558,238.436086597,0.33298930451,4.53702094266,-0.045853230603,-42.3561052271,226.81815317,0.981386028,-0.524597187118,1,1,11.4534433256,date_ordered_line_window_proxy_change,early_spectral_state,early_post_boundary_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-13_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Ca_II_NIR
C1_SN1993J_spectral_state_00095,C1_SN1993J,C1_SN1993J,SN1993J,16,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,H_beta,H beta,H,4861.3,42,169.90085,2.61437809524,0.186320492216,-4.25253629043,-8259.7134611,91.9540694696,0.131866817718,-4.67572904762,0.015758328803,9.64482139857,297.89587443,13.2793682343,-0.253769887202,1,1,10.6339875615,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat::H_beta
C1_SN1993J_spectral_state_00096,C1_SN1993J,C1_SN1993J,SN1993J,16,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,52,163.07032,1.11400230769,0.133577097292,-2.48308557192,-7601.27940718,115.37047106,0.0903564615898,-1.62365880342,0.028920036691,4.55756994561,427.49470184,1.616989473,-0.106876934919,1,1,4.08894083629,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat::Fe_II_5169
C1_SN1993J_spectral_state_00097,C1_SN1993J,C1_SN1993J,SN1993J,16,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,He_I_5876,He I 5876,He,5875.6,40,128.99496,14.4011635,0.0602047552866,-35.5465861488,-1463.31221141,73.2381961211,0.902146616197,0.85999475,0.009941255431,3.5558358841,319.44190861,-1.087191587,-0.137598699513,1,1,2.50787910444,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat::He_I_5876
C1_SN1993J_spectral_state_00098,C1_SN1993J,C1_SN1993J,SN1993J,16,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,65,161.66512,-25.3405383077,0.283246256212,81.1518909914,-11316.2518254,173.706762636,0.90660415591,-4.6745586923,0.000484775585,3.6493440682,459.6658465,-3.065901589,0.041402029142,1,1,9.18338052545,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00099,C1_SN1993J,C1_SN1993J,SN1993J,16,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,Si_II_6355,Si II 6355,Si,6355,37,139.943865,-3.72079824324,0.24489330061,8.45531637507,7166.4918374,99.9275634118,0.181875407812,-3.03854324324,0.013613991615,6.63683348777,952.08426568,-0.4982135292,0.141953691655,1,1,6.89741935976,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat::Si_II_6355
C1_SN1993J_spectral_state_00100,C1_SN1993J,C1_SN1993J,SN1993J,16,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,H_alpha,H alpha,H,6562.8,41,108.79215,63.6797241463,-0.232212802119,-213.10833518,-2552.84591115,91.2144145855,11.6814340749,10.8543019241,-0.052945416621,-11.731716685,921.93812221,1.3008823292,-1.4839415437,1,1,26.5537395442,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat::H_alpha
C1_SN1993J_spectral_state_00101,C1_SN1993J,C1_SN1993J,SN1993J,16,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,O_I_7774,O I 7774,O,7774,34,81.474538,2.01111005882,0.0299381998337,-8.82894047021,-4200.09639595,95.5130185402,0.259107271648,-1.14232994118,-0.0200694910033,7.49056133609,1936.87660319,8.6813274302,-0.210081634246,1,1,4.74638208909,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat::O_I_7774
C1_SN1993J_spectral_state_00102,C1_SN1993J,C1_SN1993J,SN1993J,16,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None,SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,62,75.510515,-6.3098086129,0.229882844793,60.1495889114,-9270.90623401,227.247157373,0.728241574328,-3.50086916846,0.064184386816,26.705686311,166.35661157,-11.188929224,0.395252269818,1,1,9.5696027436,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN1993J_1993-04-14_00-00-00_Lick-3m_KAST_None.dat::Ca_II_NIR
C1_SN1993J_spectral_state_00103,C1_SN1993J,C1_SN1993J,SN1993J,17,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,H_beta,H beta,H,4861.3,140,149.179,3.88778571429,0.199860570187,-7.29713967783,-8557.60933553,90.3518249952,0.221210115104,1.27340761905,0.013540077971,-3.0446033874,-297.89587443,-1.6022444744,0.089343297386,1,1,3.12976798096,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::H_beta
C1_SN1993J_spectral_state_00104,C1_SN1993J,C1_SN1993J,SN1993J,17,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,180,144.788,1.15813888889,0.13357460563,-2.87958946874,-7680.74585786,114.156715634,0.103631826465,0.0441365812,-2.491662e-06,-0.39650389682,-79.46645068,-1.213755426,0.0132753648752,1,1,0.290970686713,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Fe_II_5169
C1_SN1993J_spectral_state_00105,C1_SN1993J,C1_SN1993J,SN1993J,17,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,He_I_5876,He I 5876,He,5875.6,160,114.5015,12.8119625,0.0611738710847,-35.8058890058,156.350117557,73.6471248103,0.910890907334,-1.589201,0.0009691157981,-0.259302857,1619.66232897,0.4089286892,0.008744291137,1,1,3.92420843931,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::He_I_5876
C1_SN1993J_spectral_state_00106,C1_SN1993J,C1_SN1993J,SN1993J,17,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,260,143.4785,-22.3545423077,0.284819676816,81.0181455758,-11470.4918603,174.526738993,0.87375646103,2.985996,0.001573420604,-0.1337454156,-154.2400349,0.819976357,-0.03284769488,1,1,5.75557230759,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00107,C1_SN1993J,C1_SN1993J,SN1993J,17,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,Si_II_6355,Si II 6355,Si,6355,160,124.2905,-1.796301875,0.249393155551,4.6247830687,7063.64031614,100.455274212,0.0978667246222,1.92449636824,0.004499854941,-3.83053330637,-102.85152126,0.5277108002,-0.0840086831898,1,1,4.04534716248,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Si_II_6355
C1_SN1993J_spectral_state_00108,C1_SN1993J,C1_SN1993J,SN1993J,17,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,H_alpha,H alpha,H,6562.8,180,96.8058,56.7704166667,-0.217664644061,-211.116999188,-2652.44081236,90.7317731175,12.1332191203,-6.9093074796,0.014548158058,1.991335992,-99.59490121,-0.482641468,0.4517850454,1,1,14.5487390641,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::H_alpha
C1_SN1993J_spectral_state_00109,C1_SN1993J,C1_SN1993J,SN1993J,17,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,O_I_7774,O I 7774,O,7774,180,71.1354,3.20387611111,0.0859839123699,-16.2140846892,-4362.85265372,88.3357211654,0.468107199815,1.19276605229,0.0560457125362,-7.38514421899,-162.75625777,-7.1772973748,0.208999928167,1,1,4.13794179213,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::O_I_7774
C1_SN1993J_spectral_state_00110,C1_SN1993J,C1_SN1993J,SN1993J,17,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0,SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm,1993-04-14 00:00:00.00,,rising_or_near_peak_spectral_state,Ca_II_NIR,Ca II near-infrared triplet,Ca,8579,360,60.93515,-0.0196983333333,0.160115302908,0.232752360513,-560.250379376,190.749395016,0.00231355430943,6.29011027957,-0.069767541885,-59.9168365509,8710.65585463,-36.497762357,-0.725928020019,1,1,22.4646280286,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/SN_1993J_1993-04-14_00-00-00_Lick-3m_KAST_UCB-SNDB_0.flm::Ca_II_NIR
C1_SN1993J_spectral_state_00111,C1_SN1993J,C1_SN1993J,SN1993J,18,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,rising_or_near_peak_spectral_state,H_beta,H beta,H,4861.3,280,1.77885809381e-13,1.9092892221e-16,0.0376047291827,237.668658262,-8619.28550001,97.076969587,0.000187817423758,-3.88778571429,-0.162255841004,244.96579794,-61.67616448,6.7251445918,-0.22102229768,1,1,13.2494445622,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::H_beta
C1_SN1993J_spectral_state_00112,C1_SN1993J,C1_SN1993J,SN1993J,18,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,rising_or_near_peak_spectral_state,Fe_II_5169,Fe II 5169,Fe,5169,360,1.76692075684e-13,3.32344038177e-15,0.0197925931567,304.925620625,-7390.72231522,115.113607937,0.00328798555524,-1.15813888889,-0.113782012473,307.805210094,290.02354264,0.956892303,-0.10034384091,1,1,7.97841633819,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::Fe_II_5169
C1_SN1993J_spectral_state_00113,C1_SN1993J,C1_SN1993J,SN1993J,18,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,rising_or_near_peak_spectral_state,He_I_5876,He I 5876,He,5875.6,320,1.32106145142e-13,1.95695769346e-14,-0.00297228614957,277.127490852,-2803.33529769,71.3936487562,0.019126553975,-12.8119625,-0.0641461572343,312.933379858,-2959.68541525,-2.2534760541,-0.891764353359,1,1,33.2112158625,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::He_I_5876
C1_SN1993J_spectral_state_00114,C1_SN1993J,C1_SN1993J,SN1993J,18,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,rising_or_near_peak_spectral_state,Ni_Co_decay_proxy,Ni/Co decay proxy blend,NiCo,5890,520,1.82302740612e-13,-3.77288573626e-14,0.0437787680993,456.413562527,10825.5923857,166.089945209,0.0365222482866,22.3545423077,-0.241040908717,375.395416951,22296.084246,-8.436793784,-0.837234212743,1,1,64.3085752884,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::Ni_Co_decay_proxy
C1_SN1993J_spectral_state_00115,C1_SN1993J,C1_SN1993J,SN1993J,18,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,rising_or_near_peak_spectral_state,Si_II_6355,Si II 6355,Si,6355,320,1.4420400502e-13,-9.27402122619e-16,0.0316724127881,279.929774126,6214.40757172,100.112682678,0.000908212232325,1.796301875,-0.217720742763,275.304991057,-849.23274442,-0.342591534,-0.0969585123899,1,1,10.0913467473,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::Si_II_6355
C1_SN1993J_spectral_state_00116,C1_SN1993J,C1_SN1993J,SN1993J,18,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,rising_or_near_peak_spectral_state,H_alpha,H alpha,H,6562.8,360,1.11073212531e-13,6.80310909392e-14,-0.0256103380361,301.968226286,-3474.78403336,92.7122953279,0.0676335297017,-56.7704166667,0.192054306025,513.085225474,-822.343221,1.9805222104,-12.0655855906,1,1,156.941875563,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::H_alpha
C1_SN1993J_spectral_state_00117,C1_SN1993J,C1_SN1993J,SN1993J,18,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT,1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat,1993-04-15 00:00:00.00,,rising_or_near_peak_spectral_state,O_I_7774,O I 7774,O,7774,360,8.04669915769e-14,1.67044737839e-15,0.0151395760476,332.632687297,-6908.32967107,103.136486607,0.00165879934948,-3.20387611111,-0.0708443363223,348.846771986,-2545.47701735,14.8007654416,-0.466448400466,1,1,15.1041633491,date_ordered_line_window_proxy_change,rising_or_near_peak_spectral_state,peak_response_spectral_state,yes,post-collapse spectral element-line structural state,C1_SN1993J/1993J_1993-04-15_00-00-00_Ekar_BC-Ekar_SUSPECT.dat::O_I_7774
